dataset,method,graph,missing_ratio,mae,rmse,dtw,snr,block,source_file
synthetic_alpha,wavelet_temporal,knn__k5,0.4,0.2777805652009745,0.4599294866870366,,14.112438245049631,synthetic_alpha__0.4_174,it05_all_datasets_raw.csv
synthetic_alpha,directed_tv,knn__k5,0.4,0.272695347797557,0.4689633125168244,,-0.1492829563904437,synthetic_alpha__0.4_175,it05_all_datasets_raw.csv
synthetic_alpha,linear,knng__k4_sigma1,0.1,0.0634270409346891,0.244209901265437,,-0.0777226940065491,synthetic_alpha__0.1_176,it05_all_datasets_raw.csv
synthetic_alpha,nearest,knng__k4_sigma1,0.1,0.0642770299551405,0.2523142036825606,,-0.2761905701468088,synthetic_alpha__0.1_177,it05_all_datasets_raw.csv
synthetic_alpha,mean,knng__k4_sigma1,0.1,0.0589478976695532,0.2085273501920232,,0.9476396031020364,synthetic_alpha__0.1_178,it05_all_datasets_raw.csv
synthetic_alpha,idw,knng__k4_sigma1,0.1,0.0625841043918718,0.2198587343426586,,0.5658803059686505,synthetic_alpha__0.1_179,it05_all_datasets_raw.csv
synthetic_alpha,spherical_spline,knng__k4_sigma1,0.1,0.1109596651986618,0.4071882526204173,,-4.5856010357981205,synthetic_alpha__0.1_180,it05_all_datasets_raw.csv
synthetic_alpha,rbfi_tps,knng__k4_sigma1,0.1,0.088427217921455,0.3314997645390123,,-2.570316269427729,synthetic_alpha__0.1_181,it05_all_datasets_raw.csv
synthetic_alpha,rbfi_mq,knng__k4_sigma1,0.1,0.0895496117788872,0.3334451921211877,,-2.776695396371658,synthetic_alpha__0.1_182,it05_all_datasets_raw.csv
synthetic_alpha,spline_surface,knng__k4_sigma1,0.1,0.363683314967057,1.7420712241529503,,-12.999275934669356,synthetic_alpha__0.1_183,it05_all_datasets_raw.csv
synthetic_alpha,gsp,knng__k4_sigma1,0.1,0.0797716318464445,0.2814695558007606,,-1.5326914947765686,synthetic_alpha__0.1_184,it05_all_datasets_raw.csv
synthetic_alpha,tikhonov,knng__k4_sigma1,0.1,0.1551593553950269,0.2909263989399637,,15.139873227447978,synthetic_alpha__0.1_185,it05_all_datasets_raw.csv
synthetic_alpha,bgsrp,knng__k4_sigma1,0.1,0.5103702139830847,0.613816065280515,,1.6867489969485543,synthetic_alpha__0.1_186,it05_all_datasets_raw.csv
synthetic_alpha,gsmooth,knng__k4_sigma1,0.1,0.0647209010402325,0.2267487659660203,,0.254157932932377,synthetic_alpha__0.1_187,it05_all_datasets_raw.csv
synthetic_alpha,puy,knng__k4_sigma1,0.1,0.3567271674551002,0.4496704416586669,,5.193770906304643,synthetic_alpha__0.1_188,it05_all_datasets_raw.csv
synthetic_alpha,sobolev,knng__k4_sigma1,0.1,0.5428569260800503,0.6137651862962386,,1.3136490474454583,synthetic_alpha__0.1_189,it05_all_datasets_raw.csv
synthetic_alpha,graph_time_tikhonov,knng__k4_sigma1,0.1,0.3353249827103856,0.4102792635839892,,5.747071643408406,synthetic_alpha__0.1_190,it05_all_datasets_raw.csv
synthetic_alpha,trss,knng__k4_sigma1,0.1,0.0785730236862633,0.276375321937948,,-1.395554818364437,synthetic_alpha__0.1_191,it05_all_datasets_raw.csv
synthetic_alpha,tv,knng__k4_sigma1,0.1,0.0639027562747872,0.2246900804213032,,0.3677609256405514,synthetic_alpha__0.1_192,it05_all_datasets_raw.csv
synthetic_alpha,temporal_laplacian,knng__k4_sigma1,0.1,0.3902590675629623,0.4493105870714229,,4.318935200402987,synthetic_alpha__0.1_193,it05_all_datasets_raw.csv
synthetic_alpha,heat_diffusion_temporal,knng__k4_sigma1,0.1,0.0718301642349168,0.2486925366847137,,-0.5821988841672017,synthetic_alpha__0.1_194,it05_all_datasets_raw.csv
synthetic_alpha,wavelet_temporal,knng__k4_sigma1,0.1,0.0820647166344311,0.2381514004427558,,20.64791772572432,synthetic_alpha__0.1_196,it05_all_datasets_raw.csv
synthetic_alpha,directed_tv,knng__k4_sigma1,0.1,0.0977204949868074,0.3417465514605494,,-3.3743342660139106,synthetic_alpha__0.1_197,it05_all_datasets_raw.csv
synthetic_alpha,linear,knng__k4_sigma1,0.2,0.1771186437064046,0.4703932777932093,,-3.080086717047249,synthetic_alpha__0.2_198,it05_all_datasets_raw.csv
synthetic_alpha,nearest,knng__k4_sigma1,0.2,0.1801851116769489,0.4795732212019263,,-3.2924019221232665,synthetic_alpha__0.2_199,it05_all_datasets_raw.csv
synthetic_alpha,mean,knng__k4_sigma1,0.2,0.1208467294395676,0.3009477438018674,,0.7809578833742317,synthetic_alpha__0.2_200,it05_all_datasets_raw.csv
synthetic_alpha,idw,knng__k4_sigma1,0.2,0.1289385495070781,0.3229735834621562,,0.2143593625954422,synthetic_alpha__0.2_201,it05_all_datasets_raw.csv
synthetic_alpha,spherical_spline,knng__k4_sigma1,0.2,0.2359994730172166,0.620458405288514,,-5.408366276674806,synthetic_alpha__0.2_202,it05_all_datasets_raw.csv
synthetic_alpha,rbfi_tps,knng__k4_sigma1,0.2,0.1869920693665572,0.4833347969304404,,-3.278142546892567,synthetic_alpha__0.2_203,it05_all_datasets_raw.csv
synthetic_alpha,rbfi_mq,knng__k4_sigma1,0.2,0.1937602928304707,0.5036916253144323,,-3.6877667176084064,synthetic_alpha__0.2_204,it05_all_datasets_raw.csv
synthetic_alpha,spline_surface,knng__k4_sigma1,0.2,0.2116542553159593,0.5801754853045783,,-4.71292687801629,synthetic_alpha__0.2_205,it05_all_datasets_raw.csv
synthetic_alpha,gsp,knng__k4_sigma1,0.2,0.1552591896004505,0.3922466654456523,,-1.4832660899522303,synthetic_alpha__0.2_206,it05_all_datasets_raw.csv
synthetic_alpha,tikhonov,knng__k4_sigma1,0.2,0.2190950621135597,0.393333246742985,,13.396992145613437,synthetic_alpha__0.2_207,it05_all_datasets_raw.csv
synthetic_alpha,bgsrp,knng__k4_sigma1,0.2,0.529028640583774,0.6489742207736838,,1.532869801327147,synthetic_alpha__0.2_208,it05_all_datasets_raw.csv
synthetic_alpha,gsmooth,knng__k4_sigma1,0.2,0.1284630217277817,0.320388217614057,,0.2320323325782564,synthetic_alpha__0.2_209,it05_all_datasets_raw.csv
synthetic_alpha,puy,knng__k4_sigma1,0.2,0.3979524975724107,0.5158175884407249,,4.637273755116659,synthetic_alpha__0.2_210,it05_all_datasets_raw.csv
synthetic_alpha,sobolev,knng__k4_sigma1,0.2,0.5562352204197879,0.628748646029802,,1.1194278493056675,synthetic_alpha__0.2_211,it05_all_datasets_raw.csv
synthetic_alpha,graph_time_tikhonov,knng__k4_sigma1,0.2,0.3737663686355195,0.4665709032510725,,5.06185918268664,synthetic_alpha__0.2_212,it05_all_datasets_raw.csv
synthetic_alpha,trss,knng__k4_sigma1,0.2,0.1517194714001351,0.3817852566569001,,-1.2667765400000692,synthetic_alpha__0.2_213,it05_all_datasets_raw.csv
synthetic_alpha,tv,knng__k4_sigma1,0.2,0.1289923919403133,0.3217482988086266,,0.2147828790291482,synthetic_alpha__0.2_214,it05_all_datasets_raw.csv
synthetic_alpha,temporal_laplacian,knng__k4_sigma1,0.2,0.4191126235599811,0.4880795436225229,,3.8105409357867295,synthetic_alpha__0.2_215,it05_all_datasets_raw.csv
synthetic_alpha,heat_diffusion_temporal,knng__k4_sigma1,0.2,0.1366789887480681,0.3344472408345378,,-0.1893084809223633,synthetic_alpha__0.2_216,it05_all_datasets_raw.csv
synthetic_alpha,wavelet_temporal,knng__k4_sigma1,0.2,0.148466522015775,0.3334712636398422,,17.80035281423817,synthetic_alpha__0.2_218,it05_all_datasets_raw.csv
synthetic_alpha,directed_tv,knng__k4_sigma1,0.2,0.177181729780398,0.4452811436395029,,-2.500289911590212,synthetic_alpha__0.2_219,it05_all_datasets_raw.csv
synthetic_alpha,linear,knng__k4_sigma1,0.3,0.2572064301478571,0.5368773174858041,,-2.4191202943732533,synthetic_alpha__0.3_220,it05_all_datasets_raw.csv
synthetic_alpha,nearest,knng__k4_sigma1,0.3,0.2885465132091039,0.6165820969922422,,-3.6998971834787695,synthetic_alpha__0.3_221,it05_all_datasets_raw.csv
synthetic_alpha,mean,knng__k4_sigma1,0.3,0.2125037819008306,0.4355594603472861,,-0.5475475552035312,synthetic_alpha__0.3_222,it05_all_datasets_raw.csv
synthetic_alpha,idw,knng__k4_sigma1,0.3,0.2193035472107985,0.4472709119235417,,-0.8376391123001864,synthetic_alpha__0.3_223,it05_all_datasets_raw.csv
synthetic_alpha,spherical_spline,knng__k4_sigma1,0.3,0.3392384056544167,0.7606027960808052,,-4.927944414651416,synthetic_alpha__0.3_224,it05_all_datasets_raw.csv
synthetic_alpha,rbfi_tps,knng__k4_sigma1,0.3,0.2752352041464,0.5908578542954833,,-3.138416806443352,synthetic_alpha__0.3_225,it05_all_datasets_raw.csv
synthetic_alpha,rbfi_mq,knng__k4_sigma1,0.3,0.28449673069033,0.6267924824521991,,-3.483217109346568,synthetic_alpha__0.3_226,it05_all_datasets_raw.csv
synthetic_alpha,spline_surface,knng__k4_sigma1,0.3,0.3288038895279771,0.7116487828618274,,-4.127967744547699,synthetic_alpha__0.3_227,it05_all_datasets_raw.csv
synthetic_alpha,gsp,knng__k4_sigma1,0.3,0.2308617240328173,0.4788205376283796,,-1.451912022526488,synthetic_alpha__0.3_228,it05_all_datasets_raw.csv
synthetic_alpha,tikhonov,knng__k4_sigma1,0.3,0.2837216013198022,0.4784186665399604,,11.583856278101994,synthetic_alpha__0.3_229,it05_all_datasets_raw.csv
synthetic_alpha,bgsrp,knng__k4_sigma1,0.3,0.5290795253282167,0.6747051952820255,,1.7332875941411152,synthetic_alpha__0.3_230,it05_all_datasets_raw.csv
synthetic_alpha,gsmooth,knng__k4_sigma1,0.3,0.2169298153174803,0.4439023536984082,,-0.7894119732335914,synthetic_alpha__0.3_231,it05_all_datasets_raw.csv
synthetic_alpha,puy,knng__k4_sigma1,0.3,0.4289417491344947,0.5600337413246136,,3.973179479743984,synthetic_alpha__0.3_232,it05_all_datasets_raw.csv
synthetic_alpha,sobolev,knng__k4_sigma1,0.3,0.560971995001719,0.6375517217844776,,1.0572069664990007,synthetic_alpha__0.3_233,it05_all_datasets_raw.csv
synthetic_alpha,graph_time_tikhonov,knng__k4_sigma1,0.3,0.4124720636123137,0.5279814734622776,,4.386591802318802,synthetic_alpha__0.3_234,it05_all_datasets_raw.csv
synthetic_alpha,trss,knng__k4_sigma1,0.3,0.2239112858017996,0.4610933345520783,,-1.1718538618185006,synthetic_alpha__0.3_235,it05_all_datasets_raw.csv
synthetic_alpha,tv,knng__k4_sigma1,0.3,0.2150943756596621,0.4411401982741169,,-0.6782236953227709,synthetic_alpha__0.3_236,it05_all_datasets_raw.csv
synthetic_alpha,temporal_laplacian,knng__k4_sigma1,0.3,0.4487703521320364,0.5249801463486236,,3.278720314035218,synthetic_alpha__0.3_237,it05_all_datasets_raw.csv
synthetic_alpha,heat_diffusion_temporal,knng__k4_sigma1,0.3,0.2071682000862726,0.4141299992359092,,-0.3512395663141486,synthetic_alpha__0.3_238,it05_all_datasets_raw.csv
synthetic_alpha,wavelet_temporal,knng__k4_sigma1,0.3,0.2071804117573131,0.395236662046195,,18.750835928866035,synthetic_alpha__0.3_240,it05_all_datasets_raw.csv
synthetic_alpha,directed_tv,knng__k4_sigma1,0.3,0.2008868795633493,0.4147429460007519,,-0.0481784000962067,synthetic_alpha__0.3_241,it05_all_datasets_raw.csv
synthetic_alpha,linear,knng__k4_sigma1,0.4,0.3298767998545232,0.6065903668026632,,-2.290266788000535,synthetic_alpha__0.4_242,it05_all_datasets_raw.csv
synthetic_alpha,nearest,knng__k4_sigma1,0.4,0.3315668339659925,0.6286301530250877,,-2.427773593777242,synthetic_alpha__0.4_243,it05_all_datasets_raw.csv
synthetic_alpha,mean,knng__k4_sigma1,0.4,0.2610509096263227,0.4587113167545196,,0.1506455701467817,synthetic_alpha__0.4_244,it05_all_datasets_raw.csv
synthetic_alpha,idw,knng__k4_sigma1,0.4,0.2752672503876464,0.4863914779261031,,-0.3911157865214539,synthetic_alpha__0.4_245,it05_all_datasets_raw.csv
synthetic_alpha,spherical_spline,knng__k4_sigma1,0.4,0.4750781212681642,0.931806016032614,,-5.235491412145549,synthetic_alpha__0.4_246,it05_all_datasets_raw.csv
synthetic_alpha,rbfi_tps,knng__k4_sigma1,0.4,0.3818542909667008,0.7252726262620611,,-3.68571940032052,synthetic_alpha__0.4_247,it05_all_datasets_raw.csv
synthetic_alpha,rbfi_mq,knng__k4_sigma1,0.4,0.3898963338453581,0.7399231383843519,,-3.839789259596472,synthetic_alpha__0.4_248,it05_all_datasets_raw.csv
synthetic_alpha,spline_surface,knng__k4_sigma1,0.4,0.4659992072144946,0.8721669325779527,,-5.0571724105034335,synthetic_alpha__0.4_249,it05_all_datasets_raw.csv
synthetic_alpha,gsp,knng__k4_sigma1,0.4,0.3030232464665275,0.5498151026895092,,-1.3800614297452656,synthetic_alpha__0.4_250,it05_all_datasets_raw.csv
synthetic_alpha,tikhonov,knng__k4_sigma1,0.4,0.3417028389958587,0.5416691268149464,,10.11585240579797,synthetic_alpha__0.4_251,it05_all_datasets_raw.csv
synthetic_alpha,bgsrp,knng__k4_sigma1,0.4,0.5597130537470134,0.7382760097819382,,1.9354480789574813,synthetic_alpha__0.4_252,it05_all_datasets_raw.csv
synthetic_alpha,gsmooth,knng__k4_sigma1,0.4,0.2702387571855888,0.4760010560271197,,-0.2044801377562208,synthetic_alpha__0.4_253,it05_all_datasets_raw.csv
synthetic_alpha,puy,knng__k4_sigma1,0.4,0.4618781883415407,0.6194638281841924,,3.851792110340064,synthetic_alpha__0.4_254,it05_all_datasets_raw.csv
synthetic_alpha,sobolev,knng__k4_sigma1,0.4,0.5746283012220638,0.649008926099324,,0.8682572640902393,synthetic_alpha__0.4_255,it05_all_datasets_raw.csv
synthetic_alpha,graph_time_tikhonov,knng__k4_sigma1,0.4,0.4424343402889376,0.5591855274030605,,3.8736329108209433,synthetic_alpha__0.4_256,it05_all_datasets_raw.csv
synthetic_alpha,trss,knng__k4_sigma1,0.4,0.2942720720449466,0.5264793787888166,,-1.0477037418816022,synthetic_alpha__0.4_257,it05_all_datasets_raw.csv
synthetic_alpha,tv,knng__k4_sigma1,0.4,0.2609895038378375,0.4598884818535045,,0.1465299866619053,synthetic_alpha__0.4_258,it05_all_datasets_raw.csv
synthetic_alpha,temporal_laplacian,knng__k4_sigma1,0.4,0.4774095918289813,0.5602969782151196,,2.795734961638757,synthetic_alpha__0.4_259,it05_all_datasets_raw.csv
synthetic_alpha,heat_diffusion_temporal,knng__k4_sigma1,0.4,0.2718839983122262,0.4687160070574561,,-0.1407285376785436,synthetic_alpha__0.4_260,it05_all_datasets_raw.csv
synthetic_alpha,wavelet_temporal,knng__k4_sigma1,0.4,0.2758603576822476,0.4600223415221647,,15.244523939833488,synthetic_alpha__0.4_262,it05_all_datasets_raw.csv
synthetic_alpha,directed_tv,knng__k4_sigma1,0.4,0.2729436993301113,0.4909069151060038,,-0.250575242976418,synthetic_alpha__0.4_263,it05_all_datasets_raw.csv
synthetic_alpha,linear,vknng__alpha1_k4_k_max8_k_min2,0.1,0.0634270409346891,0.244209901265437,,-0.0777226940065491,synthetic_alpha__0.1_264,it05_all_datasets_raw.csv
synthetic_alpha,nearest,vknng__alpha1_k4_k_max8_k_min2,0.1,0.0642770299551405,0.2523142036825606,,-0.2761905701468088,synthetic_alpha__0.1_265,it05_all_datasets_raw.csv
synthetic_alpha,mean,vknng__alpha1_k4_k_max8_k_min2,0.1,0.0589478976695532,0.2085273501920232,,0.9476396031020364,synthetic_alpha__0.1_266,it05_all_datasets_raw.csv
synthetic_alpha,idw,vknng__alpha1_k4_k_max8_k_min2,0.1,0.0625841043918718,0.2198587343426586,,0.5658803059686505,synthetic_alpha__0.1_267,it05_all_datasets_raw.csv
synthetic_alpha,spherical_spline,vknng__alpha1_k4_k_max8_k_min2,0.1,0.1109596651986618,0.4071882526204173,,-4.5856010357981205,synthetic_alpha__0.1_268,it05_all_datasets_raw.csv
synthetic_alpha,rbfi_tps,vknng__alpha1_k4_k_max8_k_min2,0.1,0.088427217921455,0.3314997645390123,,-2.570316269427729,synthetic_alpha__0.1_269,it05_all_datasets_raw.csv
synthetic_alpha,rbfi_mq,vknng__alpha1_k4_k_max8_k_min2,0.1,0.0895496117788872,0.3334451921211877,,-2.776695396371658,synthetic_alpha__0.1_270,it05_all_datasets_raw.csv
synthetic_alpha,spline_surface,vknng__alpha1_k4_k_max8_k_min2,0.1,0.363683314967057,1.7420712241529503,,-12.999275934669356,synthetic_alpha__0.1_271,it05_all_datasets_raw.csv
synthetic_alpha,gsp,vknng__alpha1_k4_k_max8_k_min2,0.1,0.0808602093330226,0.2844512423464085,,-1.6656426409398983,synthetic_alpha__0.1_272,it05_all_datasets_raw.csv
synthetic_alpha,tikhonov,vknng__alpha1_k4_k_max8_k_min2,0.1,0.1799184003683628,0.3021700639978964,,13.002718567475537,synthetic_alpha__0.1_273,it05_all_datasets_raw.csv
synthetic_alpha,bgsrp,vknng__alpha1_k4_k_max8_k_min2,0.1,0.5120021516358698,0.6123514561443033,,1.6608796370216214,synthetic_alpha__0.1_274,it05_all_datasets_raw.csv
synthetic_alpha,gsmooth,vknng__alpha1_k4_k_max8_k_min2,0.1,0.0650702035470667,0.2277500496323065,,0.2055878170975195,synthetic_alpha__0.1_275,it05_all_datasets_raw.csv
synthetic_alpha,puy,vknng__alpha1_k4_k_max8_k_min2,0.1,0.4245360679779752,0.5111469074308561,,3.487049433405202,synthetic_alpha__0.1_276,it05_all_datasets_raw.csv
synthetic_alpha,sobolev,vknng__alpha1_k4_k_max8_k_min2,0.1,0.5630112632910492,0.6353576088396873,,0.9939430840124296,synthetic_alpha__0.1_277,it05_all_datasets_raw.csv
synthetic_alpha,graph_time_tikhonov,vknng__alpha1_k4_k_max8_k_min2,0.1,0.3758331223424976,0.4477418301137207,,4.639684891485813,synthetic_alpha__0.1_278,it05_all_datasets_raw.csv
synthetic_alpha,trss,vknng__alpha1_k4_k_max8_k_min2,0.1,0.0804109066292224,0.2825656829501331,,-1.6130149161042877,synthetic_alpha__0.1_279,it05_all_datasets_raw.csv
synthetic_alpha,tv,vknng__alpha1_k4_k_max8_k_min2,0.1,0.0627751791831073,0.2206960886925589,,0.5025382793483639,synthetic_alpha__0.1_280,it05_all_datasets_raw.csv
synthetic_alpha,temporal_laplacian,vknng__alpha1_k4_k_max8_k_min2,0.1,0.4169305003429971,0.4769389767720609,,3.7075205430138976,synthetic_alpha__0.1_281,it05_all_datasets_raw.csv
synthetic_alpha,heat_diffusion_temporal,vknng__alpha1_k4_k_max8_k_min2,0.1,0.0737117197891285,0.2556836343923016,,-0.8175150727254555,synthetic_alpha__0.1_282,it05_all_datasets_raw.csv
synthetic_alpha,wavelet_temporal,vknng__alpha1_k4_k_max8_k_min2,0.1,0.0834202661296958,0.2389830549407074,,19.884294424192944,synthetic_alpha__0.1_284,it05_all_datasets_raw.csv
synthetic_alpha,directed_tv,vknng__alpha1_k4_k_max8_k_min2,0.1,0.0938631872785796,0.3273010156851029,,-3.00304970804768,synthetic_alpha__0.1_285,it05_all_datasets_raw.csv
synthetic_alpha,linear,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1771186437064046,0.4703932777932093,,-3.080086717047249,synthetic_alpha__0.2_286,it05_all_datasets_raw.csv
synthetic_alpha,nearest,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1801851116769489,0.4795732212019263,,-3.2924019221232665,synthetic_alpha__0.2_287,it05_all_datasets_raw.csv
synthetic_alpha,mean,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1208467294395676,0.3009477438018674,,0.7809578833742317,synthetic_alpha__0.2_288,it05_all_datasets_raw.csv
synthetic_alpha,idw,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1289385495070781,0.3229735834621562,,0.2143593625954422,synthetic_alpha__0.2_289,it05_all_datasets_raw.csv
synthetic_alpha,spherical_spline,vknng__alpha1_k4_k_max8_k_min2,0.2,0.2359994730172166,0.620458405288514,,-5.408366276674806,synthetic_alpha__0.2_290,it05_all_datasets_raw.csv
synthetic_alpha,rbfi_tps,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1869920693665572,0.4833347969304404,,-3.278142546892567,synthetic_alpha__0.2_291,it05_all_datasets_raw.csv
synthetic_alpha,rbfi_mq,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1937602928304707,0.5036916253144323,,-3.6877667176084064,synthetic_alpha__0.2_292,it05_all_datasets_raw.csv
synthetic_alpha,spline_surface,vknng__alpha1_k4_k_max8_k_min2,0.2,0.2116542553159593,0.5801754853045783,,-4.71292687801629,synthetic_alpha__0.2_293,it05_all_datasets_raw.csv
synthetic_alpha,gsp,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1552141963980437,0.3919399498899537,,-1.4818171684608918,synthetic_alpha__0.2_294,it05_all_datasets_raw.csv
synthetic_alpha,tikhonov,vknng__alpha1_k4_k_max8_k_min2,0.2,0.2405414629266238,0.3980243042092128,,11.446743260115964,synthetic_alpha__0.2_295,it05_all_datasets_raw.csv
synthetic_alpha,bgsrp,vknng__alpha1_k4_k_max8_k_min2,0.2,0.5288733478218856,0.6459347897125687,,1.5392462049329148,synthetic_alpha__0.2_296,it05_all_datasets_raw.csv
synthetic_alpha,gsmooth,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1286690594492641,0.3207536995648625,,0.2193592493549451,synthetic_alpha__0.2_297,it05_all_datasets_raw.csv
synthetic_alpha,puy,vknng__alpha1_k4_k_max8_k_min2,0.2,0.4575580767626208,0.5595541759547518,,3.0611319326491944,synthetic_alpha__0.2_298,it05_all_datasets_raw.csv
synthetic_alpha,sobolev,vknng__alpha1_k4_k_max8_k_min2,0.2,0.5739890135115404,0.6471655420036851,,0.8377354663225421,synthetic_alpha__0.2_299,it05_all_datasets_raw.csv
synthetic_alpha,graph_time_tikhonov,vknng__alpha1_k4_k_max8_k_min2,0.2,0.4096457123704038,0.4944032596751947,,4.0558322693079445,synthetic_alpha__0.2_300,it05_all_datasets_raw.csv
synthetic_alpha,trss,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1535105147711453,0.3870167575804268,,-1.3811299453151895,synthetic_alpha__0.2_301,it05_all_datasets_raw.csv
synthetic_alpha,tv,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1270606942794721,0.3161741324578314,,0.3621769467496494,synthetic_alpha__0.2_302,it05_all_datasets_raw.csv
synthetic_alpha,temporal_laplacian,vknng__alpha1_k4_k_max8_k_min2,0.2,0.4430006369671443,0.5109522779287746,,3.264496701522444,synthetic_alpha__0.2_303,it05_all_datasets_raw.csv
synthetic_alpha,heat_diffusion_temporal,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1376546271401038,0.3373545371683506,,-0.2621906279329851,synthetic_alpha__0.2_304,it05_all_datasets_raw.csv
synthetic_alpha,wavelet_temporal,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1497479328608564,0.3340137857203767,,17.12034019936959,synthetic_alpha__0.2_306,it05_all_datasets_raw.csv
synthetic_alpha,directed_tv,vknng__alpha1_k4_k_max8_k_min2,0.2,0.1712321005966466,0.4287421540332184,,-2.1916999708022216,synthetic_alpha__0.2_307,it05_all_datasets_raw.csv
synthetic_alpha,linear,vknng__alpha1_k4_k_max8_k_min2,0.3,0.2572064301478571,0.5368773174858041,,-2.4191202943732533,synthetic_alpha__0.3_308,it05_all_datasets_raw.csv
synthetic_alpha,nearest,vknng__alpha1_k4_k_max8_k_min2,0.3,0.2885465132091039,0.6165820969922422,,-3.6998971834787695,synthetic_alpha__0.3_309,it05_all_datasets_raw.csv
