dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec,lambda
iv100hz_mat,knn__k7,tv,0.2,0,39.04537523400298,137.52102462533628,12.92963696727157,659.5961432608689,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.15178970000124536,0.05
iv100hz_mat,knn__k7,graph_time_tikhonov,0.2,0,110.17985902934566,168.31222736229137,11.47918487899811,884.0919857348854,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.00788730000203941,0.05
iv100hz_mat,knn__k7,trss,0.2,0,12.508974444845926,38.29405202529393,20.251387393960183,269.4442413134812,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.0191155000065919,0.05
iv100hz_mat,knn__k7,temporal_laplacian,0.2,0,165.35698059101213,223.6704376390267,8.609298240013041,1208.4998058372673,"{""alpha"": 0.05, ""beta"": 0.5}",,5,1.3626387000113027,0.05
iv100hz_mat,knn__k7,tv,0.2,1,40.51801346051223,145.33736229639257,12.661858791113042,734.7022436783947,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.15198669998790137,0.05
iv100hz_mat,knn__k7,graph_time_tikhonov,0.2,1,110.05381845973722,169.4737650540644,11.42255048308873,899.9373831770827,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.007886799998232163,0.05
iv100hz_mat,knn__k7,trss,0.2,1,12.665989557589429,37.59730130837117,20.21544023690498,261.0096967428157,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.01864529999147635,0.05
iv100hz_mat,knn__k7,temporal_laplacian,0.2,1,165.26958631913118,222.84481583969594,8.732621336151453,1184.4062206266947,"{""alpha"": 0.05, ""beta"": 0.5}",,5,1.2915284000046086,0.05
iv100hz_mat,knn__k7,tv,0.2,0,38.9548269700198,139.5673778653723,12.955685199345693,657.2984783059202,"{""lam"": 0.1, ""n_iter"": 30}",,5,0.15424089999578428,0.1
iv100hz_mat,knn__k7,graph_time_tikhonov,0.2,0,138.20963101725565,193.77736780933708,11.76395247670832,969.6988453470349,"{""alpha"": 0.1, ""beta"": 0.1}",,5,0.007905999998911284,0.1
iv100hz_mat,knn__k7,trss,0.2,0,17.509371182414785,53.195749284013246,18.03323328582294,354.365149399116,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.01852090000465978,0.1
iv100hz_mat,knn__k7,temporal_laplacian,0.2,0,181.99632888736977,243.646054511652,6.824776599349138,1417.7535349459001,"{""alpha"": 0.1, ""beta"": 0.5}",,5,1.3147761000000173,0.1
iv100hz_mat,knn__k7,tv,0.2,1,40.04995567647134,142.9184420564328,12.729253143477848,727.7539703538641,"{""lam"": 0.1, ""n_iter"": 30}",,5,0.15085939998971298,0.1
iv100hz_mat,knn__k7,graph_time_tikhonov,0.2,1,138.0575656760902,194.6719348087396,11.709603841575676,974.4065697410065,"{""alpha"": 0.1, ""beta"": 0.1}",,5,0.008333100005984306,0.1
iv100hz_mat,knn__k7,trss,0.2,1,17.873573683485,53.040470164501826,17.943114767995464,344.8424413610613,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.01853020000271499,0.1
iv100hz_mat,knn__k7,temporal_laplacian,0.2,1,181.38995787706213,242.34242312731783,6.962278889276715,1400.2852715381805,"{""alpha"": 0.1, ""beta"": 0.5}",,5,1.2545096999965608,0.1
iv100hz_mat,knn__k7,tv,0.2,0,38.909315214709416,137.57603744547114,12.95344278510016,650.5417971906946,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.15295619999233168,0.2
iv100hz_mat,knn__k7,graph_time_tikhonov,0.2,0,168.23830006645306,225.76028859937355,11.818312965699958,1092.6793810962693,"{""alpha"": 0.2, ""beta"": 0.1}",,5,0.007901499993749894,0.2
iv100hz_mat,knn__k7,trss,0.2,0,24.988766803081653,74.14852123670549,15.625399335582001,465.3279400829774,"{""alpha"": 0.2, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.018695200007641688,0.2
iv100hz_mat,knn__k7,temporal_laplacian,0.2,0,206.6835241417919,272.54428626655533,4.947043824770584,1734.2655424160932,"{""alpha"": 0.2, ""beta"": 0.5}",,5,1.569293500011554,0.2
iv100hz_mat,knn__k7,tv,0.2,1,41.732418934937144,144.7111433848582,12.292282409473936,745.01822604771,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.15103239999734797,0.2
iv100hz_mat,knn__k7,graph_time_tikhonov,0.2,1,168.07339238464743,226.36668401384657,11.788704922282255,1089.6743143933072,"{""alpha"": 0.2, ""beta"": 0.1}",,5,0.007820099999662489,0.2
iv100hz_mat,knn__k7,trss,0.2,1,25.4692040074558,74.65650676806986,15.510642120827633,463.2120217424261,"{""alpha"": 0.2, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019859799998812377,0.2
iv100hz_mat,knn__k7,temporal_laplacian,0.2,1,205.75391590174985,271.191757250487,5.044099197741741,1727.0086571388129,"{""alpha"": 0.2, ""beta"": 0.5}",,5,1.2985848000098485,0.2
